0.11195,0,0.64663,0,0.73045,0.56026,1,0.077185,1,0.91412,0.80851,0.97436,0.47241,15.4
0.0083617,0,0.28152,0,0.31481,0.45277,0.93924,0.29736,0.13043,0.22901,0.89362,0.99352,0.40204,15.6
0.045983,0,0.70088,0,1,0.3654,1,0.025662,0.17391,0.41221,0.2234,1,0.68129,15.6
0.024151,0,0.70088,0,1,0.39605,1,0.035192,0.17391,0.41221,0.2234,0.42602,0.4117,15.6
0.039662,0,0.70088,1,1,0.49646,0.8208,0.056007,0.17391,0.41221,0.2234,0.22112,0.36672,15.6
0.0042827,0,0.92339,0,0.40329,0.39318,0.95469,0.057071,0.043478,0.0019084,0.69149,0.90516,0.70447,15.7
0.0018589,0.25,0.17119,0,0.13992,0.46082,0.93203,0.51732,0.30435,0.18511,0.75532,0.95254,0.35072,16
0.029551,0,0.34604,0,0.32716,0.27055,0.35942,0.12638,0.13043,0.22328,0.61702,0.88287,0.30105,16.1
0.072359,0,0.64663,0,0.40947,0.54876,0.74047,0.097373,1,0.91412,0.80851,0.24618,0.28422,16.1
0.057141,0,0.64663,0,0.6749,0.52424,0.91555,0.11263,1,0.91412,0.80851,0.97022,0.42881,16.1
0.0028417,0,0.78556,0,0.49177,0.40851,0.95881,0.059899,0.13043,0.4771,0.91489,0.98792,0.4266,16.2
0.0027789,0,0.34604,0,0.32716,0.41081,0.77034,0.25602,0.13043,0.22328,0.61702,0.99879,0.26959,16.2
0.32201,0,0.64663,0,0.43621,0.30542,1,0.041812,1,0.91412,0.80851,0.53117,0.50635,16.3
0.054016,0,0.64663,0,0.6749,0.60165,0.89701,0.13348,1,0.91412,0.80851,0.64277,0.40535,16.4
0.0023033,0.125,0.27163,0,0.28601,0.39663,1,0.45035,0.17391,0.23664,0.2766,0.9741,0.77815,16.5
0.0074811,0,0.28152,0,0.31481,0.4315,0.9001,0.32304,0.13043,0.22901,0.89362,0.94952,0.36093,16.6
0.0025059,0,0.23644,0,0.12963,0.47308,0.85067,0.41464,0.086957,0.087786,0.56383,0.98951,0.47103,16.6
0.12455,0,0.64663,0,0.68519,0.54608,1,0.066319,1,0.91412,0.80851,0.80294,0.36672,16.7
0.047388,0,0.64663,1,0.79218,0.42958,0.88671,0.070483,1,0.91412,0.80851,0.8894,0.35624,16.8
0.0024509,0,0.33834,0,0.41152,0.4725,0.79094,0.12445,0.21739,0.38931,0.70213,1,0.34768,16.8
0.01582,0,0.70088,1,1,0.49205,0.95881,0.056361,0.17391,0.41221,0.2234,0.80866,0.36948,17
0.0038891,0,0.78556,0,0.49177,0.55432,0.98352,0.065491,0.13043,0.4771,0.91489,0.99289,0.35486,17.1
0.00049354,0.35,0.20528,0,0.10885,0.411,0.26262,0.50115,0,0.22328,0.45745,0.99274,0.29525,17.1
0.10923,0,0.64663,0,0.73045,0.54512,0.97116,0.085069,1,0.91412,0.80851,0.97241,0.49089,17.1
0.083147,0,0.64663,0,0.43621,0.39395,0.97837,0.029563,1,0.91412,0.80851,0.79258,0.68074,17.2
0.15786,0,0.64663,0,0.43621,0.59322,1,0.036183,1,0.91412,0.80851,0.087574,0.5378,17.2
0.0016192,0,0.92339,0,0.40329,0.43974,0.9691,0.074094,0.043478,0.0019084,0.69149,0.93295,0.65342,17.3
0.0014524,0.125,0.20565,0,0.049383,0.38954,0.34912,0.48817,0.13043,0.30153,0.67021,1,0.31347,17.4
0.0035554,0,0.78556,0,0.49177,0.45622,0.93306,0.07614,0.13043,0.4771,0.91489,0.95297,0.4186,17.4
0.0135,0,0.70088,0,0.45267,0.44338,0.94439,0.11788,0.17391,0.41221,0.2234,0.73622,0.35044,17.4
0.0087432,0,0.28152,0,0.31481,0.46541,0.81153,0.28447,0.13043,0.22901,0.89362,0.97441,0.35706,17.5
0.00027886,0,0.14406,0,0.11728,0.47001,0.46962,0.62599,0.086957,0.31489,0.65957,0.97161,0.24283,17.5
0.0019277,0,0.33834,0,0.41152,0.38475,0.72709,0.11551,0.21739,0.38931,0.70213,0.99715,0.36893,17.5
0.0022453,0.22,0.19795,0,0.09465,0.38935,0.75798,0.62066,0.26087,0.2729,0.69149,0.93845,0.29719,17.6
0.041439,0,0.64663,0,0.6749,0.53938,0.88054,0.13072,1,0.91412,0.80851,0.98621,0.35651,17.7
0.0060492,0,0.78556,0,0.49177,0.49626,0.97837,0.049023,0.13043,0.4771,0.91489,1,0.46164,17.8
0.026129,0,0.70088,0,1,0.31136,0.93615,0.036374,0.17391,0.41221,0.2234,0.89936,0.73372,17.8
0.1009,0,0.64663,1,0.79218,0.50795,0.97322,0.090262,1,0.91412,0.80851,0.95166,0.43791,17.8
0.092636,0,0.64663,0,0.6749,0.73424,0.99279,0.12032,1,0.91412,0.80851,0.94697,0.41418,17.8
0.21136,0,0.64663,0,0.43621,0.20445,1,0.038584,1,0.91412,0.80851,0.071789,0.90066,17.9
0.0035867,0,0.78556,0,0.49177,0.54991,0.98764,0.062099,0.13043,0.4771,0.91489,1,0.37693,18
0.0061983,0,0.78556,0,0.49177,0.53152,0.98146,0.089216,0.13043,0.4771,0.91489,0.99438,0.42025,18.1
0.0070995,0,0.28152,0,0.31481,0.48573,0.84037,0.30302,0.13043,0.22901,0.89362,0.95744,0.23538,18.2
0.0080868,0,0.28152,0,0.31481,0.41502,0.68589,0.24251,0.13043,0.22901,0.89362,0.985,0.26352,18.2
0.00041239,0.8,0.053152,0,0.057613,0.40276,0.19567,0.85989,0.13043,0.28053,1,0.96445,0.17439,18.2
0.0018548,0,0.35007,0,0.33333,0.45354,0.87848,0.12126,0.21739,0.46756,0.55319,0.8689,0.38714,18.3
0.0086172,0,0.28152,0,0.31481,0.56218,0.94233,0.30237,0.13043,0.22901,0.89362,0.97741,0.30546,18.4
0.0036361,0,0.78556,0,0.49177,0.43322,0.95263,0.12188,0.13043,0.4771,0.91489,0.9793,0.367,18.4
0.063618,0,0.64663,0,0.73045,0.50929,1,0.079586,1,0.91412,0.80851,0.99695,0.41004,18.4
0.0015285,0,0.35007,0,0.33333,0.516,0.83728,0.10247,0.21739,0.46756,0.55319,0.97942,0.24062,18.5
0.0020795,0.22,0.19795,0,0.09465,0.39165,0.6931,0.62066,0.26087,0.2729,0.69149,0.98041,0.46164,18.5
0.0031202,0,0.25367,0,0.22222,0.41138,0.73532,0.32659,0.17391,0.19084,0.74468,0.98545,0.27621,18.5
0.0025002,0,0.29692,0,0.27778,0.54493,0.84964,0.14414,0.17391,0.37595,0.88298,0.17772,0.24558,18.6
0.00074317,0.6,0.045088,0,0.053498,0.4451,0.16066,0.87122,0.13043,0.42748,0.60638,0.98848,0.16722,18.6
0.0016073,0.25,0.17119,0,0.13992,0.4177,0.65191,0.55432,0.30435,0.18511,0.75532,0.99549,0.31512,18.7
0.0024255,0,0.35007,0,0.33333,0.48496,0.95263,0.12898,0.21739,0.46756,0.55319,1,0.42384,18.7
0.00062032,0,0.17339,0,0.26749,0.4612,0.57261,0.33488,0.17391,0.070611,0.80851,1,0.20861,18.7
0.0013147,0,0.35007,0,0.33333,0.45066,0.92688,0.11129,0.21739,0.46756,0.55319,0.99508,0.39956,18.8
0.001036,0,0.92339,0,0.40329,0.44415,0.95675,0.079722,0.043478,0.0019084,0.69149,0.95582,0.43736,18.8
0.0018402,0.125,0.27163,0,0.28601,0.4681,0.85479,0.49673,0.17391,0.23664,0.2766,0.97431,0.42412,18.9
0.00065022,0,0.20161,0,0.23457,0.45449,0.6725,0.20285,0.17391,0.17557,0.70213,1,0.21937,18.9
8.1825e-005,0.75,0.12977,0,0.05144,0.44587,0.46035,0.56289,0.086957,0.53817,0.90426,1,0.36065,18.9
0.00054681,0,0.17339,0,0.26749,0.46446,0.43769,0.33488,0.17391,0.070611,0.80851,1,0.22103,19
0.042359,0,0.64663,0,0.55556,0.45813,0.84243,0.1584,1,0.91412,0.80851,0.054693,0.4255,19
0.025937,0,0.70088,0,0.45267,0.44434,0.97219,0.1145,0.17391,0.41221,0.2234,0.87702,0.28422,19.1
0.049634,0,0.64663,0,0.40947,0.46791,0.94336,0.12828,1,0.91412,0.80851,0.83456,0.54056,19.1
0.175,0,0.64663,0,0.40123,0.45315,0.70134,0.16175,1,0.91412,0.80851,0.92899,0.45254,19.1
0.063903,0,0.64663,0,0.40741,0.48917,0.79197,0.21973,1,0.91412,0.80851,0.98936,0.36562,19.1
0.0016259,0,0.35007,0,0.33333,0.47135,0.8208,0.14711,0.21739,0.46756,0.55319,0.99397,0.23648,19.2
0.0018557,0,0.23644,0,0.12963,0.4064,0.31823,0.36108,0.086957,0.087786,0.56383,1,0.234,19.3
0.0023074,0,0.29692,0,0.27778,0.49358,0.87024,0.14414,0.17391,0.37595,0.88298,0.99387,0.32312,19.3
0.001556,0,0.35007,0,0.33333,0.41579,0.64161,0.14819,0.21739,0.46756,0.55319,0.98638,0.32781,19.3
0.0041526,0,0.37133,1,0.21399,0.35313,0.8826,0.23056,0.13043,0.17176,0.6383,0.99581,0.61396,19.3
0.0006727,0,0.10191,0,0.15432,0.44204,0.23584,0.37147,0.13043,0.46374,0.45745,0.96354,0.22737,19.3
0.0023991,0,0.23644,0,0.12963,0.39107,0.60865,0.45086,0.086957,0.087786,0.56383,1,0.39928,19.4
0.00042115,0.8,0.10667,0,0.026749,0.42652,0.29042,0.4985,0.13043,0.28626,0.37234,1,0.23482,19.4
0.0028921,0,0.29692,0,0.27778,0.51121,0.90937,0.12872,0.17391,0.37595,0.88298,0.9857,0.38135,19.4
0.024085,0,0.70088,0,1,0.41157,0.98455,0.044885,0.17391,0.41221,0.2234,0.65972,0.38797,19.4
0.0028703,0,0.34604,0,0.32716,0.47174,0.90113,0.15499,0.13043,0.22328,0.61702,0.99849,0.27566,19.4
0.00031853,0.35,0.20528,0,0.10885,0.47327,0.21009,0.50115,0,0.22328,0.45745,0.91263,0.16832,19.4
0.0018532,0,0.29692,0,0.27778,0.43591,0.91658,0.098337,0.17391,0.37595,0.88298,0.9969,0.46716,19.5
0.00031415,0,0.17339,0,0.26749,0.44223,0.44696,0.37297,0.17391,0.070611,0.80851,1,0.22268,19.5
0.074729,0,0.64663,0,0.6749,0.52807,0.82492,0.14593,1,0.91412,0.80851,1,0.3383,19.5
0.0095057,0,0.28152,0,0.31481,0.46062,0.88877,0.26214,0.13043,0.22901,0.89362,0.98898,0.33389,19.6
0.0010898,0.25,0.17119,0,0.13992,0.45334,0.45623,0.52764,0.30435,0.18511,0.75532,1,0.20668,19.6
0.013337,0,0.78556,0,0.49177,0.52979,0.97631,0.10379,0.13043,0.4771,0.91489,1,0.29056,19.6
0.016747,0,0.70088,0,1,0.35313,1,0.042012,0.17391,0.41221,0.2234,0.86056,0.31871,19.6
0.04532,0,0.64663,0,0.30247,0.51121,0.90422,0.17911,1,0.91412,0.80851,0.99604,0.3074,19.6
0.00092627,0.21,0.18988,0,0.11111,0.46024,0.44078,0.51697,0.13043,0.10687,0.44681,0.99662,0.3234,19.7
0.003184,0,0.33834,0,0.41152,0.35045,0.72091,0.15177,0.21739,0.38931,0.70213,1,0.5356,19.7
0.0013679,0,0.29692,0,0.27778,0.55815,0.97013,0.11852,0.17391,0.37595,0.88298,0.99581,0.29084,19.8
0.0026852,0,0.34604,0,0.32716,0.42556,0.70855,0.2639,0.13043,0.22328,0.61702,1,0.39211,19.8
0.0004397,0,0.10191,0,0.15432,0.49492,0.30175,0.43139,0.13043,0.46374,0.45745,0.92856,0.20309,19.8
0.0069807,0,0.28152,0,0.31481,0.43552,0.55201,0.30636,0.13043,0.22901,0.89362,0.99677,0.18598,19.9
0.035487,0,0.64663,0,0.55556,0.42115,0.46653,0.17613,1,0.91412,0.80851,0.8424,0.34216,19.9
0.048808,0,0.64663,0,0.40123,0.49933,0.83522,0.17312,1,0.91412,0.80851,1,0.40177,19.9
0.0010242,0,0.20161,0,0.23457,0.43687,0.60247,0.20445,0.17391,0.17557,0.70213,0.95123,0.26711,20
0.0020461,0,0.23644,0,0.12963,0.42633,0.31308,0.36108,0.086957,0.087786,0.56383,1,0.34272,20
0.0010701,0,0.45345,0,0.107,0.52079,0.73738,0.26577,0.17391,0.40267,0.64894,0.9414,0.28256,20
0.0048262,0,0.37133,1,0.21399,0.34164,1,0.24965,0.13043,0.17176,0.6383,1,0.5894,20
0.076372,0,0.64663,0,0.6749,0.48285,0.83934,0.1444,1,0.91412,0.80851,1,0.35789,20
0.001498,0,0.29692,0,0.27778,0.49933,0.89701,0.11743,0.17391,0.37595,0.88298,0.98938,0.29249,20.1
0.0011217,0.3,0.16386,0,0.088477,0.48553,0.64058,0.47345,0.21739,0.21565,0.42553,0.99425,0.29443,20.1
0.00014983,0.8,0.047654,0,0,0.5114,0.29454,0.7238,0,0.10305,0.59574,0.86056,0.30905,20.1
0.14689,0,0.64663,0,0.40123,0.41234,0.55407,0.15405,1,0.91412,0.80851,1,0.35955,20.1
0.065357,0,0.64663,0,0.6749,0.56563,0.89598,0.15204,1,0.91412,0.80851,0.99223,0.2362,20.2
0.00087164,0,0.45345,0,0.107,0.44319,0.34706,0.30672,0.17391,0.40267,0.64894,0.99788,0.20337,20.3
0.00073429,0,0.92339,0,0.40329,0.4681,0.83625,0.0971,0.043478,0.0019084,0.69149,0.95151,0.34603,20.3
0.0015141,0,0.4934,0,0.107,0.42709,0.56746,0.47199,0.13043,0.19466,0.3617,1,0.38935,20.3
0.0038561,0,0.34604,0,0.32716,0.46197,0.76004,0.17941,0.13043,0.22328,0.61702,0.99834,0.22737,20.3
0.0070073,0,0.28152,0,0.31481,0.45756,0.60659,0.32536,0.13043,0.22901,0.89362,1,0.18019,20.4
0.0014033,0,0.29692,0,0.27778,0.49167,0.84758,0.09028,0.17391,0.37595,0.88298,0.97678,0.34106,20.4
0.0013967,0,0.35007,0,0.33333,0.44281,0.72297,0.12257,0.21739,0.46756,0.55319,0.85307,0.37638,20.4
0.0038757,0,0.25367,0,0.22222,0.47519,0.48404,0.32659,0.17391,0.19084,0.74468,1,0.16474,20.4
0.00041643,0.21,0.18988,0,0.11111,0.48937,0.61895,0.51697,0.13043,0.10687,0.44681,0.99261,0.21247,20.5
0.00097415,0,0.92339,0,0.40329,0.45986,0.92688,0.087052,0.043478,0.0019084,0.69149,0.95257,0.44702,20.5
0.0021384,0.22,0.19795,0,0.09465,0.51063,0.78579,0.6298,0.26087,0.2729,0.69149,0.94765,0.23234,20.5
0.0004116,0.28,0.53446,0,0.16255,0.51504,0.76622,0.22601,0.13043,0.1584,0.59574,1,0.24448,20.6
0.00030055,0,0.17339,0,0.26749,0.47864,0.35427,0.33488,0.17391,0.070611,0.80851,0.99808,0.18709,20.6
0.001127,0.8,0.053152,0,0.057613,0.45507,0.17096,0.85989,0.13043,0.28053,1,0.9474,0.10596,20.6
0.026664,0,0.64663,0,0.40741,0.44261,0.40165,0.23592,1,0.91412,0.80851,0.93401,0.32036,20.6
0.054281,0,0.64663,0,0.40741,0.44913,0.51802,0.18393,1,0.91412,0.80851,0.97811,0.26821,20.6
0.00043779,0,0.42045,0,0.38683,0.49032,0.76004,0.10529,0,0.16412,0.89362,1,0.20281,20.6
0.00034911,0,0.17339,0,0.26749,0.52673,0.36663,0.48457,0.17391,0.070611,0.80851,0.98109,0.13852,20.7
0.041271,0,0.64663,0,0.79218,0.34509,0.96087,0.08857,1,0.91412,0.80851,0.95938,0.23344,20.8
0.13535,0,0.64663,0,0.47119,0.39989,0.8723,0.074712,1,0.91412,0.80851,0.73435,0.34134,20.8
0.0013695,0.125,0.20565,0,0.049383,0.4453,0.30999,0.48817,0.13043,0.30153,0.67021,1,0.19481,20.9
0.00032775,0.8,0.11657,0,0.014403,0.44357,0.16684,0.73573,0,0.24427,0.40426,0.99566,0.20751,20.9
0.011196,0,0.28152,0,0.31481,0.59647,0.86921,0.28275,0.13043,0.22901,0.89362,0.95797,0.28284,21
0.00082972,0,0.20161,0,0.23457,0.43859,0.39753,0.25504,0.17391,0.17557,0.70213,1,0.19426,21
0.0052731,0,0.34604,0,0.32716,0.48898,0.5757,0.26119,0.13043,0.22328,0.61702,0.99831,0.30353,21
0.0032915,0.2,0.23827,0,0.16255,0.43974,0.40371,0.30003,0.086957,0.068702,0.6383,0.9792,0.31098,21.1
0.00037417,0,0.17339,0,0.26749,0.47442,0.32544,0.44155,0.17391,0.070611,0.80851,1,0.17329,21.1
0.00056356,0,0.45345,0,0.107,0.51178,0.52317,0.35324,0.17391,0.40267,0.64894,0.97352,0.29277,21.2
0.0014079,0,0.35007,0,0.33333,0.50105,0.71679,0.14554,0.21739,0.46756,0.55319,0.99092,0.28449,21.2
0.04122,0,0.64663,0,0.40741,0.52711,0.50463,0.26026,1,0.91412,0.80851,0.97912,0.24421,21.2
0.0026166,0,0.33834,0,0.41152,0.47097,0.64264,0.11635,0.21739,0.38931,0.70213,1,0.30877,21.2
0.00099809,0,0.45345,0,0.107,0.52213,0.43357,0.30672,0.17391,0.40267,0.64894,0.96553,0.19895,21.4
